time_stamp,filtered_speed_kph,filtered_speed_mps,filtered_accel_mph2,filter_mode,target_distance_m,target_speed_mps,target_context,rule_dist_1,rule_speed_1,rule_context_1,rule_dist_2,rule_speed_2,rule_context_2,rule_dist_3,rule_speed_3,rule_context_3,rule_dist_4,rule_speed_4,rule_context_4,rule_dist_5,rule_speed_5,rule_context_5,rule_dist_6,rule_speed_6,rule_context_6,rule_dist_7,rule_speed_7,rule_context_7,rule_dist_8,rule_speed_8,rule_context_8,rule_dist_9,rule_speed_9,rule_context_9,rule_dist_10,rule_speed_10,rule_context_10,rule_dist_11,rule_speed_11,rule_context_11,rule_dist_12,rule_speed_12,rule_context_12,rule_dist_13,rule_speed_13,rule_context_13,rule_dist_14,rule_speed_14,rule_context_14,rule_dist_15,rule_speed_15,rule_context_15,rule_dist_16,rule_speed_16,rule_context_16,rule_dist_17,rule_speed_17,rule_context_17,rule_dist_18,rule_speed_18,rule_context_18,rule_dist_19,rule_speed_19,rule_context_19,rule_dist_20,rule_speed_20,rule_context_20,rule_dist_21,rule_speed_21,rule_context_21,rule_dist_22,rule_speed_22,rule_context_22,rule_dist_23,rule_speed_23,rule_context_23,rule_dist_24,rule_speed_24,rule_context_24,rule_dist_25,rule_speed_25,rule_context_25,rule_dist_26,rule_speed_26,rule_context_26,rule_dist_27,rule_speed_27,rule_context_27,rule_dist_28,rule_speed_28,rule_context_28,rule_dist_29,rule_speed_29,rule_context_29,rule_dist_30,rule_speed_30,rule_context_30
1752570407.833968,13.940,3.872,0.649,rate_limiter,54.530,5.574,CarFollow,44.641,5.324,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.844051,13.964,3.879,0.665,rate_limiter,54.530,5.574,CarFollow,44.641,5.324,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.854117,13.989,3.886,0.681,rate_limiter,54.530,5.574,CarFollow,44.641,5.324,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.864176,14.014,3.893,0.697,rate_limiter,54.530,5.574,CarFollow,44.641,5.324,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.874270,14.040,3.900,0.713,rate_limiter,54.530,5.546,CarFollow,44.647,5.074,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.884336,14.066,3.907,0.729,rate_limiter,54.530,5.546,CarFollow,44.647,5.074,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.894406,14.093,3.915,0.745,rate_limiter,54.530,5.546,CarFollow,44.647,5.074,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.904465,14.121,3.923,0.761,rate_limiter,54.530,5.546,CarFollow,44.647,5.074,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.914536,14.149,3.930,0.778,rate_limiter,54.530,5.546,CarFollow,44.647,5.074,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.924594,14.178,3.938,0.794,rate_limiter,54.530,5.546,CarFollow,44.647,5.074,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.934808,14.207,3.946,0.800,rate_limiter,54.530,5.546,CarFollow,44.647,5.074,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.944888,14.236,3.955,0.800,rate_limiter,54.530,5.546,CarFollow,44.647,5.074,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.954947,14.265,3.963,0.800,rate_limiter,54.530,5.546,CarFollow,44.647,5.074,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.965011,14.294,3.971,0.800,rate_limiter,54.530,5.546,CarFollow,44.647,5.074,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.975067,14.323,3.979,0.800,rate_limiter,54.530,5.546,CarFollow,44.647,5.074,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.985137,14.352,3.987,0.800,rate_limiter,54.530,5.546,CarFollow,44.647,5.074,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570407.995199,14.381,3.995,0.800,rate_limiter,54.530,5.546,CarFollow,44.647,5.074,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.005256,14.410,4.003,0.800,rate_limiter,54.530,5.546,CarFollow,44.647,5.074,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.015316,14.439,4.011,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.025347,14.468,4.019,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.035440,14.497,4.027,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.045501,14.526,4.035,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.055579,14.555,4.043,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.065645,14.584,4.051,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.075709,14.613,4.059,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.085782,14.642,4.067,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.095884,14.671,4.075,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.105960,14.700,4.083,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.116020,14.729,4.091,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.126081,14.758,4.100,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.136146,14.787,4.108,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.146288,14.816,4.116,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.156349,14.845,4.124,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.166411,14.874,4.132,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.176470,14.903,4.140,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.186530,14.932,4.148,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.196587,14.961,4.156,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.206646,14.990,4.164,0.800,rate_limiter,54.530,5.528,CarFollow,43.948,4.491,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.216709,15.019,4.172,0.800,rate_limiter,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.226770,15.048,4.180,0.795,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.236829,15.077,4.188,0.791,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.246883,15.105,4.196,0.786,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.256942,15.134,4.204,0.782,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.267001,15.162,4.212,0.777,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.277066,15.190,4.219,0.772,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.287140,15.218,4.227,0.768,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.297219,15.246,4.235,0.763,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.307307,15.273,4.243,0.759,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.317384,15.301,4.250,0.754,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.327451,15.328,4.258,0.750,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.337549,15.355,4.265,0.745,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.347610,15.382,4.273,0.741,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.357670,15.409,4.280,0.736,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.367757,15.436,4.288,0.732,changer,54.792,2.756,CarFollow,54.792,2.756,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.377854,15.462,4.295,0.727,changer,54.792,2.741,CarFollow,54.793,2.741,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.387872,15.488,4.302,0.723,changer,54.792,2.741,CarFollow,54.793,2.741,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.397935,15.514,4.310,0.718,changer,54.792,2.741,CarFollow,54.793,2.741,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.407999,15.540,4.317,0.714,changer,54.792,2.741,CarFollow,54.793,2.741,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.418047,15.566,4.324,0.709,changer,54.792,2.741,CarFollow,54.793,2.741,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.428128,15.592,4.331,0.705,changer,54.792,2.741,CarFollow,54.793,2.741,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.438195,15.617,4.338,0.701,changer,54.792,2.741,CarFollow,54.793,2.741,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.448298,15.643,4.345,0.696,changer,54.792,2.741,CarFollow,54.793,2.741,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.458359,15.668,4.352,0.692,changer,54.792,2.741,CarFollow,54.793,2.741,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.468412,15.693,4.359,0.688,changer,54.792,2.741,CarFollow,54.793,2.741,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.478472,15.717,4.366,0.683,changer,54.792,2.741,CarFollow,54.793,2.741,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.488544,15.742,4.373,0.679,changer,54.792,2.741,CarFollow,54.793,2.741,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.498603,15.767,4.380,0.675,changer,54.792,2.741,CarFollow,54.793,2.741,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.508663,15.791,4.386,0.670,changer,54.792,2.029,CarFollow,53.869,2.029,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.518721,15.815,4.393,0.666,changer,54.792,2.029,CarFollow,53.869,2.029,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.529939,15.842,4.401,0.661,changer,54.792,2.029,CarFollow,53.869,2.029,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.540029,15.866,4.407,0.657,changer,54.792,2.029,CarFollow,53.869,2.029,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.550090,15.890,4.414,0.653,changer,54.792,2.029,CarFollow,53.869,2.029,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.560149,15.913,4.420,0.648,changer,54.792,2.029,CarFollow,53.869,2.029,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.570213,15.937,4.427,0.644,changer,54.792,2.029,CarFollow,53.869,2.029,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.580275,15.960,4.433,0.640,changer,54.792,2.029,CarFollow,53.869,2.029,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.590335,15.983,4.440,0.636,changer,54.792,2.029,CarFollow,53.869,2.029,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.600394,16.006,4.446,0.631,changer,54.792,2.029,CarFollow,53.869,2.029,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.610452,16.029,4.452,0.627,changer,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.620497,16.051,4.459,0.623,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.630528,16.074,4.465,0.619,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.640589,16.096,4.471,0.616,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.650654,16.118,4.477,0.612,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.660757,16.140,4.483,0.608,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.670818,16.162,4.490,0.604,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.680878,16.184,4.496,0.600,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.690947,16.206,4.502,0.596,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.701012,16.227,4.508,0.593,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.711076,16.249,4.514,0.589,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.721140,16.270,4.519,0.585,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.731215,16.291,4.525,0.581,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.741331,16.312,4.531,0.577,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.751397,16.333,4.537,0.574,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.761469,16.354,4.543,0.570,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570408.771534,16.375,4.548,0.566,stopper,40.737,0.000,CarFollow,40.737,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
