time_stamp,car_pose_front_axle_x_meters,car_pose_front_axle_y_meters,car_pose_yaw_degrees
1752570517.320405,407.783,-315.084,-32.880
1752570517.341550,407.983,-315.215,-32.880
1752570517.341550,407.983,-315.215,-32.880
1752570517.360597,408.164,-315.333,-32.880
1752570517.373210,408.284,-315.411,-32.893
1752570517.381192,408.360,-315.461,-32.893
1752570517.381192,408.360,-315.461,-32.893
1752570517.399266,408.532,-315.573,-32.893
1752570517.408548,408.621,-315.631,-32.893
1752570517.419791,408.728,-315.701,-32.893
1752570517.419791,408.728,-315.701,-32.893
1752570517.440231,408.922,-315.828,-32.893
1752570517.457347,409.086,-315.935,-32.902
1752570517.460233,409.113,-315.953,-32.907
1752570517.460233,409.113,-315.953,-32.907
1752570517.483028,409.331,-316.095,-32.907
1752570517.498177,409.476,-316.190,-32.907
1752570517.500333,409.497,-316.203,-32.907
1752570517.517633,409.662,-316.311,-32.907
1752570517.519910,409.684,-316.326,-32.907
1752570517.537934,409.856,-316.438,-32.907
1752570517.543424,409.909,-316.473,-32.913
1752570517.558271,410.051,-316.565,-32.913
1752570517.559823,410.065,-316.575,-32.913
1752570517.577948,410.239,-316.689,-32.913
1752570517.579605,410.255,-316.699,-32.913
1752570517.598335,410.435,-316.817,-32.913
1752570517.600152,410.452,-316.828,-32.913
1752570517.614499,410.589,-316.918,-32.925
1752570517.623504,410.676,-316.974,-32.925
1752570517.640136,410.835,-317.079,-32.925
1752570517.641795,410.851,-317.089,-32.925
1752570517.657892,411.005,-317.190,-32.925
1752570517.659504,411.021,-317.200,-32.925
1752570517.678651,411.205,-317.321,-32.935
1752570517.679538,411.213,-317.326,-32.935
1752570517.699336,411.404,-317.451,-32.935
1752570517.699336,411.404,-317.451,-32.935
1752570517.717944,411.583,-317.568,-32.935
1752570517.719968,411.602,-317.581,-32.935
1752570517.739567,411.791,-317.704,-32.935
1752570517.742729,411.821,-317.724,-32.935
1752570517.759719,411.985,-317.832,-32.940
1752570517.761716,412.005,-317.845,-32.954
1752570517.779334,412.175,-317.956,-32.954
1752570517.779334,412.175,-317.956,-32.954
1752570517.799209,412.366,-318.081,-32.954
1752570517.799209,412.366,-318.081,-32.954
1752570517.819530,412.562,-318.210,-32.954
1752570517.819530,412.562,-318.210,-32.954
1752570517.839463,412.755,-318.336,-32.954
1752570517.846762,412.825,-318.382,-32.970
1752570517.859045,412.944,-318.460,-32.970
1752570517.859045,412.944,-318.460,-32.970
1752570517.879304,413.140,-318.589,-32.970
1752570517.890997,413.253,-318.663,-32.970
1752570517.900551,413.345,-318.723,-32.970
1752570517.905789,413.396,-318.756,-32.992
1752570517.919363,413.527,-318.842,-32.992
1752570517.927393,413.605,-318.894,-32.992
1752570517.939451,413.722,-318.970,-32.992
1752570517.939451,413.722,-318.970,-32.992
1752570517.959717,413.919,-319.100,-32.992
1752570517.967773,413.997,-319.151,-32.992
1752570517.979656,414.112,-319.226,-32.992
1752570517.990524,414.218,-319.296,-33.015
1752570517.999178,414.302,-319.351,-33.015
1752570517.999178,414.302,-319.351,-33.015
1752570518.021377,414.517,-319.493,-33.015
1752570518.024055,414.543,-319.510,-33.015
1752570518.040180,414.700,-319.613,-33.015
1752570518.042857,414.726,-319.630,-33.015
1752570518.061728,414.910,-319.750,-33.035
1752570518.061728,414.910,-319.750,-33.035
1752570518.079244,415.080,-319.862,-33.035
1752570518.079244,415.080,-319.862,-33.035
1752570518.099270,415.275,-319.990,-33.035
1752570518.099270,415.275,-319.990,-33.035
1752570518.119220,415.469,-320.118,-33.035
1752570518.119220,415.469,-320.118,-33.035
1752570518.142009,415.692,-320.264,-33.039
1752570518.144262,415.714,-320.279,-33.049
1752570518.159287,415.861,-320.375,-33.049
1752570518.159287,415.861,-320.375,-33.049
1752570518.183474,416.097,-320.531,-33.049
1752570518.183474,416.097,-320.531,-33.049
1752570518.199014,416.249,-320.630,-33.049
1752570518.199014,416.249,-320.630,-33.049
1752570518.219295,416.447,-320.761,-33.049
1752570518.227457,416.527,-320.813,-33.073
1752570518.239611,416.646,-320.892,-33.073
1752570518.239611,416.646,-320.892,-33.073
1752570518.260389,416.849,-321.025,-33.073
1752570518.260389,416.849,-321.025,-33.073
1752570518.279237,417.033,-321.147,-33.073
1752570518.279237,417.033,-321.147,-33.073
1752570518.300680,417.244,-321.285,-33.073
1752570518.307762,417.313,-321.331,-33.088
1752570518.320052,417.434,-321.411,-33.088
1752570518.320052,417.434,-321.411,-33.088
1752570518.339897,417.629,-321.539,-33.088
1752570518.339897,417.629,-321.539,-33.088
1752570518.359139,417.818,-321.663,-33.088
1752570518.366573,417.891,-321.711,-33.097
1752570518.379504,418.018,-321.795,-33.097
1752570518.379504,418.018,-321.795,-33.097
1752570518.399266,418.212,-321.923,-33.097
1752570518.399266,418.212,-321.923,-33.097
1752570518.420077,418.416,-322.057,-33.097
1752570518.420077,418.416,-322.057,-33.097
1752570518.439596,418.607,-322.183,-33.097
1752570518.451734,418.727,-322.262,-33.098
1752570518.459043,418.799,-322.310,-33.098
1752570518.472237,418.929,-322.395,-33.120
1752570518.480736,419.012,-322.450,-33.120
1752570518.480736,419.012,-322.450,-33.120
1752570518.499021,419.193,-322.569,-33.120
1752570518.507170,419.273,-322.622,-33.120
1752570518.519337,419.393,-322.701,-33.120
1752570518.528663,419.485,-322.762,-33.146
1752570518.539645,419.593,-322.833,-33.146
1752570518.547627,419.672,-322.885,-33.146
1752570518.559027,419.785,-322.960,-33.146
1752570518.559027,419.785,-322.960,-33.146
1752570518.580307,419.994,-323.098,-33.146
1752570518.599623,420.185,-323.224,-33.146
1752570518.599623,420.185,-323.224,-33.146
1752570518.609890,420.286,-323.291,-33.174
1752570518.619764,420.383,-323.355,-33.174
1752570518.619764,420.383,-323.355,-33.174
1752570518.639882,420.582,-323.486,-33.174
1752570518.639882,420.582,-323.486,-33.174
1752570518.659559,420.777,-323.615,-33.174
1752570518.659559,420.777,-323.615,-33.174
1752570518.679296,420.972,-323.744,-33.174
1752570518.695675,421.135,-323.851,-33.196
1752570518.698810,421.166,-323.872,-33.196
1752570518.698810,421.166,-323.872,-33.196
1752570518.719189,421.368,-324.005,-33.196
1752570518.719189,421.368,-324.005,-33.196
1752570518.740642,421.581,-324.146,-33.196
1752570518.753957,421.712,-324.233,-33.202
1752570518.762573,421.798,-324.290,-33.219
1752570518.762573,421.798,-324.290,-33.219
1752570518.779722,421.968,-324.403,-33.219
1752570518.779722,421.968,-324.403,-33.219
1752570518.799662,422.167,-324.534,-33.219
1752570518.799662,422.167,-324.534,-33.219
1752570518.819607,422.365,-324.665,-33.219
1752570518.831360,422.482,-324.743,-33.237
1752570518.840428,422.573,-324.803,-33.237
1752570518.857781,422.745,-324.917,-33.237
1752570518.862447,422.792,-324.947,-33.237
1752570518.878580,422.952,-325.054,-33.237
1752570518.881369,422.980,-325.072,-33.237
1752570518.897474,423.141,-325.178,-33.237
1752570518.899650,423.163,-325.193,-33.237
1752570518.916734,423.333,-325.305,-33.255
1752570518.920477,423.371,-325.330,-33.255
1752570518.937528,423.541,-325.443,-33.255
1752570518.940046,423.566,-325.459,-33.255
1752570518.957312,423.738,-325.573,-33.255
1752570518.959644,423.762,-325.588,-33.255
1752570518.977202,423.938,-325.705,-33.255
1752570518.980150,423.967,-325.724,-33.255
1752570518.996640,424.132,-325.833,-33.265
1752570518.999501,424.161,-325.852,-33.265
1752570519.017222,424.338,-325.969,-33.265
1752570519.022429,424.390,-326.004,-33.265
1752570519.022429,424.390,-326.004,-33.265
1752570519.046893,424.635,-326.166,-33.265
1752570519.059221,424.759,-326.247,-33.265
1752570519.059732,424.764,-326.251,-33.265
1752570519.078970,424.956,-326.378,-33.259
1752570519.080086,424.967,-326.385,-33.256
1752570519.099046,425.157,-326.511,-33.256
1752570519.099256,425.159,-326.512,-33.256
1752570519.119291,425.360,-326.645,-33.256
1752570519.119291,425.360,-326.645,-33.256
1752570519.139123,425.560,-326.777,-33.252
1752570519.139555,425.564,-326.779,-33.252
1752570519.159585,425.765,-326.913,-33.252
1752570519.166771,425.838,-326.960,-33.252
1752570519.179116,425.962,-327.042,-33.252
1752570519.179116,425.962,-327.042,-33.252
1752570519.199630,426.168,-327.179,-33.252
1752570519.206614,426.239,-327.225,-33.252
1752570519.219383,426.367,-327.310,-33.252
1752570519.219383,426.367,-327.310,-33.252
1752570519.240284,426.578,-327.449,-33.253
1752570519.246594,426.641,-327.491,-33.257
1752570519.259171,426.768,-327.575,-33.257
1752570519.259171,426.768,-327.575,-33.257
1752570519.279053,426.968,-327.707,-33.257
1752570519.291052,427.089,-327.787,-33.263
1752570519.299057,427.170,-327.840,-33.263
1752570519.299057,427.170,-327.840,-33.263
1752570519.319604,427.377,-327.978,-33.263
1752570519.319604,427.377,-327.978,-33.263
1752570519.339535,427.578,-328.111,-33.263
1752570519.339535,427.578,-328.111,-33.263
1752570519.361373,427.798,-328.256,-33.263
1752570519.361373,427.798,-328.256,-33.263
1752570519.381450,428.001,-328.390,-33.263
1752570519.382917,428.016,-328.400,-33.260
1752570519.398881,428.176,-328.506,-33.260
1752570519.398881,428.176,-328.506,-33.260
1752570519.419229,428.381,-328.641,-33.260
1752570519.419229,428.381,-328.641,-33.260
1752570519.439880,428.589,-328.778,-33.260
1752570519.452789,428.719,-328.864,-33.257
1752570519.459173,428.783,-328.907,-33.254
1752570519.459173,428.783,-328.907,-33.254
1752570519.480059,428.994,-329.046,-33.254
1752570519.480059,428.994,-329.046,-33.254
1752570519.499081,429.186,-329.173,-33.254
1752570519.499081,429.186,-329.173,-33.254
1752570519.519442,429.391,-329.308,-33.254
1752570519.532665,429.524,-329.396,-33.254
1752570519.539462,429.593,-329.442,-33.251
1752570519.539462,429.593,-329.442,-33.251
1752570519.559215,429.792,-329.573,-33.251
1752570519.559215,429.792,-329.573,-33.251
1752570519.579318,429.994,-329.707,-33.251
1752570519.579318,429.994,-329.707,-33.251
1752570519.600637,430.209,-329.849,-33.259
1752570519.600637,430.209,-329.849,-33.259
1752570519.619262,430.397,-329.973,-33.259
1752570519.619262,430.397,-329.973,-33.259
1752570519.639054,430.596,-330.105,-33.259
1752570519.639054,430.596,-330.105,-33.259
1752570519.658872,430.796,-330.237,-33.259
1752570519.658872,430.796,-330.237,-33.259
1752570519.680202,431.012,-330.379,-33.270
1752570519.680202,431.012,-330.379,-33.270
1752570519.698948,431.201,-330.504,-33.270
1752570519.698948,431.201,-330.504,-33.270
1752570519.719466,431.408,-330.641,-33.270
1752570519.719466,431.408,-330.641,-33.270
1752570519.738851,431.603,-330.771,-33.270
1752570519.738851,431.603,-330.771,-33.270
1752570519.760616,431.822,-330.915,-33.272
1752570519.760616,431.822,-330.915,-33.272
1752570519.779469,432.012,-331.041,-33.272
1752570519.779469,432.012,-331.041,-33.272
1752570519.799282,432.213,-331.173,-33.272
1752570519.799282,432.213,-331.173,-33.272
1752570519.819455,432.416,-331.308,-33.272
1752570519.819455,432.416,-331.308,-33.272
1752570519.840588,432.630,-331.449,-33.275
1752570519.840588,432.630,-331.449,-33.275
1752570519.860935,432.835,-331.585,-33.275
1752570519.860935,432.835,-331.585,-33.275
1752570519.879290,433.020,-331.707,-33.275
1752570519.879290,433.020,-331.707,-33.275
1752570519.905778,433.287,-331.884,-33.277
1752570519.905778,433.287,-331.884,-33.277
1752570519.919166,433.422,-331.973,-33.277
1752570519.919166,433.422,-331.973,-33.277
1752570519.939826,433.630,-332.111,-33.277
1752570519.939826,433.630,-332.111,-33.277
1752570519.959163,433.825,-332.240,-33.277
1752570519.976993,434.005,-332.358,-33.277
1752570519.986764,434.103,-332.424,-33.271
1752570519.996953,434.206,-332.492,-33.273
1752570519.999052,434.228,-332.506,-33.273
1752570520.017173,434.411,-332.627,-33.273
1752570520.019356,434.433,-332.642,-33.273
1752570520.036915,434.610,-332.759,-33.273
1752570520.039442,434.636,-332.776,-33.273
1752570520.039442,434.636,-332.776,-33.273
1752570520.066855,434.913,-332.959,-33.274
1752570520.066855,434.913,-332.959,-33.274
1752570520.079279,435.038,-333.042,-33.274
1752570520.096826,435.215,-333.158,-33.274
1752570520.099174,435.238,-333.174,-33.274
1752570520.116618,435.414,-333.291,-33.274
1752570520.119812,435.447,-333.312,-33.274
1752570520.136939,435.620,-333.426,-33.274
1752570520.145342,435.704,-333.482,-33.274
1752570520.157210,435.824,-333.561,-33.274
1752570520.160168,435.854,-333.581,-33.274
1752570520.176496,436.019,-333.690,-33.274
1752570520.180361,436.058,-333.716,-33.274
1752570520.196806,436.224,-333.826,-33.274
1752570520.200439,436.261,-333.850,-33.274
1752570520.216661,436.424,-333.958,-33.274
1752570520.222929,436.488,-334.000,-33.270
1752570520.238436,436.644,-334.103,-33.270
1752570520.240823,436.668,-334.119,-33.270
1752570520.258694,436.849,-334.239,-33.270
1752570520.260624,436.868,-334.252,-33.270
1752570520.276953,437.033,-334.360,-33.270
1752570520.280793,437.072,-334.386,-33.270
1752570520.296658,437.232,-334.492,-33.270
1752570520.303840,437.304,-334.539,-33.279
1752570520.317322,437.440,-334.629,-33.279
1752570520.320659,437.473,-334.651,-33.279
1752570520.338833,437.656,-334.772,-33.279
1752570520.340001,437.668,-334.780,-33.279
1752570520.359430,437.865,-334.910,-33.279
1752570520.365977,437.931,-334.954,-33.269
1752570520.379206,438.064,-335.042,-33.269
1752570520.380300,438.075,-335.049,-33.269
1752570520.399338,438.267,-335.176,-33.269
1752570520.399338,438.267,-335.176,-33.269
1752570520.418914,438.464,-335.307,-33.269
1752570520.418914,438.464,-335.307,-33.269
1752570520.439837,438.676,-335.446,-33.267
1752570520.440216,438.680,-335.449,-33.272
1752570520.459437,438.874,-335.577,-33.272
1752570520.459437,438.874,-335.577,-33.272
1752570520.479316,439.075,-335.710,-33.272
1752570520.479316,439.075,-335.710,-33.272
1752570520.499186,439.276,-335.842,-33.272
1752570520.499186,439.276,-335.842,-33.272
1752570520.520486,439.491,-335.985,-33.272
1752570520.530376,439.591,-336.051,-33.270
1752570520.539749,439.686,-336.113,-33.273
1752570520.539749,439.686,-336.113,-33.273
1752570520.560537,439.896,-336.252,-33.273
1752570520.560537,439.896,-336.252,-33.273
1752570520.579603,440.089,-336.379,-33.273
1752570520.579603,440.089,-336.379,-33.273
1752570520.599157,440.286,-336.509,-33.273
1752570520.609366,440.389,-336.577,-33.270
1752570520.619514,440.491,-336.645,-33.270
1752570520.619514,440.491,-336.645,-33.270
1752570520.639709,440.695,-336.779,-33.270
1752570520.639709,440.695,-336.779,-33.270
1752570520.659261,440.893,-336.909,-33.270
1752570520.659261,440.893,-336.909,-33.270
1752570520.679440,441.096,-337.044,-33.270
1752570520.687576,441.178,-337.098,-33.267
1752570520.699301,441.297,-337.176,-33.267
1752570520.699301,441.297,-337.176,-33.267
1752570520.719205,441.498,-337.309,-33.267
1752570520.719205,441.498,-337.309,-33.267
1752570520.739364,441.702,-337.443,-33.267
1752570520.739364,441.702,-337.443,-33.267
1752570520.762454,441.935,-337.597,-33.262
1752570520.763020,441.941,-337.601,-33.257
1752570520.779715,442.110,-337.712,-33.257
1752570520.779715,442.110,-337.712,-33.257
1752570520.800271,442.318,-337.849,-33.257
1752570520.800271,442.318,-337.849,-33.257
1752570520.819726,442.514,-337.978,-33.257
1752570520.832555,442.644,-338.064,-33.242
1752570520.839387,442.713,-338.109,-33.242
1752570520.839387,442.713,-338.109,-33.242
1752570520.860117,442.923,-338.247,-33.242
1752570520.860117,442.923,-338.247,-33.242
1752570520.879342,443.117,-338.375,-33.242
1752570520.879342,443.117,-338.375,-33.242
1752570520.899716,443.323,-338.511,-33.242
1752570520.913840,443.466,-338.605,-33.230
1752570520.919607,443.524,-338.643,-33.216
1752570520.919607,443.524,-338.643,-33.216
1752570520.939637,443.727,-338.776,-33.216
1752570520.956418,443.896,-338.888,-33.216
1752570520.961006,443.942,-338.918,-33.216
1752570520.961006,443.942,-338.918,-33.216
1752570520.981402,444.148,-339.054,-33.216
1752570520.994250,444.278,-339.139,-33.197
1752570520.999409,444.330,-339.174,-33.197
1752570520.999409,444.330,-339.174,-33.197
1752570521.019572,444.534,-339.307,-33.197
1752570521.019572,444.534,-339.307,-33.197
1752570521.039840,444.739,-339.442,-33.197
1752570521.039840,444.739,-339.442,-33.197
1752570521.059504,444.937,-339.573,-33.197
1752570521.075566,445.100,-339.679,-33.187
1752570521.082496,445.170,-339.725,-33.187
1752570521.095810,445.304,-339.814,-33.187
1752570521.099399,445.341,-339.838,-33.187
1752570521.115947,445.508,-339.947,-33.187
1752570521.119838,445.547,-339.973,-33.187
1752570521.136233,445.712,-340.082,-33.181
1752570521.139691,445.747,-340.105,-33.181
1752570521.155474,445.907,-340.210,-33.181
1752570521.159466,445.948,-340.236,-33.181
1752570521.175925,446.114,-340.346,-33.181
1752570521.179927,446.155,-340.372,-33.181
1752570521.196488,446.322,-340.482,-33.181
1752570521.200326,446.361,-340.508,-33.181
1752570521.216099,446.520,-340.612,-33.179
1752570521.226272,446.623,-340.680,-33.169
1752570521.235597,446.717,-340.742,-33.169
1752570521.239778,446.760,-340.770,-33.169
1752570521.255816,446.922,-340.876,-33.169
1752570521.259367,446.957,-340.900,-33.169
1752570521.275978,447.125,-341.010,-33.169
1752570521.279644,447.162,-341.034,-33.169
1752570521.295637,447.324,-341.140,-33.169
1752570521.302084,447.389,-341.183,-33.155
1752570521.315681,447.526,-341.273,-33.155
1752570521.319694,447.567,-341.300,-33.155
1752570521.337147,447.743,-341.415,-33.155
1752570521.340647,447.778,-341.439,-33.155
1752570521.355692,447.930,-341.538,-33.155
1752570521.360778,447.982,-341.572,-33.155
1752570521.378311,448.159,-341.688,-33.153
1752570521.380279,448.179,-341.702,-33.143
1752570521.396056,448.338,-341.806,-33.143
1752570521.400447,448.383,-341.835,-33.143
1752570521.415832,448.538,-341.937,-33.143
1752570521.420488,448.585,-341.968,-33.143
1752570521.435478,448.737,-342.068,-33.143
1752570521.441768,448.800,-342.109,-33.143
1752570521.456763,448.952,-342.209,-33.125
1752570521.460419,448.989,-342.233,-33.125
1752570521.479739,449.184,-342.361,-33.125
1752570521.479739,449.184,-342.361,-33.125
1752570521.495132,449.339,-342.463,-33.125
1752570521.499935,449.388,-342.495,-33.125
1752570521.519757,449.588,-342.626,-33.125
1752570521.521144,449.602,-342.635,-33.125
1752570521.539314,449.785,-342.756,-33.118
1752570521.543012,449.823,-342.780,-33.114
1752570521.559982,449.994,-342.893,-33.114
1752570521.559982,449.994,-342.893,-33.114
1752570521.579957,450.196,-343.025,-33.114
1752570521.579957,450.196,-343.025,-33.114
1752570521.599588,450.394,-343.155,-33.104
1752570521.599588,450.394,-343.155,-33.104
1752570521.619332,450.594,-343.286,-33.104
1752570521.619332,450.594,-343.286,-33.104
1752570521.639620,450.799,-343.420,-33.104
1752570521.639620,450.799,-343.420,-33.104
1752570521.659482,450.999,-343.552,-33.104
1752570521.659482,450.999,-343.552,-33.104
1752570521.680823,451.215,-343.693,-33.099
1752570521.681594,451.223,-343.698,-33.094
1752570521.699583,451.405,-343.817,-33.094
1752570521.699583,451.405,-343.817,-33.094
1752570521.719508,451.606,-343.949,-33.094
1752570521.719508,451.606,-343.949,-33.094
1752570521.741028,451.823,-344.092,-33.094
1752570521.741028,451.823,-344.092,-33.094
1752570521.761385,452.029,-344.226,-33.091
1752570521.763201,452.047,-344.238,-33.082
1752570521.780611,452.223,-344.353,-33.082
1752570521.780611,452.223,-344.353,-33.082
1752570521.799537,452.414,-344.479,-33.082
1752570521.799537,452.414,-344.479,-33.082
1752570521.819566,452.617,-344.612,-33.082
1752570521.819566,452.617,-344.612,-33.082
1752570521.839937,452.823,-344.747,-33.072
1752570521.839937,452.823,-344.747,-33.072
1752570521.860004,453.026,-344.879,-33.072
1752570521.860004,453.026,-344.879,-33.072
1752570521.879834,453.226,-345.011,-33.072
1752570521.879834,453.226,-345.011,-33.072
1752570521.899500,453.425,-345.141,-33.072
1752570521.910393,453.535,-345.213,-33.055
1752570521.919907,453.632,-345.276,-33.055
1752570521.919907,453.632,-345.276,-33.055
1752570521.939656,453.832,-345.407,-33.055
1752570521.939656,453.832,-345.407,-33.055
1752570521.960366,454.041,-345.544,-33.055
1752570521.960366,454.041,-345.544,-33.055
1752570521.980129,454.241,-345.675,-33.055
1752570521.986964,454.310,-345.720,-33.043
1752570522.001883,454.460,-345.818,-33.043
1752570522.001883,454.460,-345.818,-33.043
1752570522.020730,454.651,-345.943,-33.043
1752570522.020730,454.651,-345.943,-33.043
1752570522.039741,454.843,-346.069,-33.043
1752570522.039741,454.843,-346.069,-33.043
1752570522.060669,455.054,-346.207,-33.032
1752570522.060669,455.054,-346.207,-33.032
1752570522.079496,455.245,-346.332,-33.032
1752570522.079496,455.245,-346.332,-33.032
1752570522.100445,455.457,-346.470,-33.032
1752570522.100445,455.457,-346.470,-33.032
1752570522.119563,455.650,-346.596,-33.032
1752570522.119563,455.650,-346.596,-33.032
1752570522.139669,455.853,-346.729,-33.032
1752570522.148858,455.945,-346.790,-33.032
1752570522.159980,456.057,-346.863,-33.032
1752570522.159980,456.057,-346.863,-33.032
1752570522.181109,456.271,-347.003,-33.032
1752570522.181109,456.271,-347.003,-33.032
1752570522.200112,456.463,-347.128,-33.032
1752570522.200112,456.463,-347.128,-33.032
1752570522.221799,456.682,-347.271,-33.027
1752570522.221799,456.682,-347.271,-33.027
1752570522.239317,456.859,-347.387,-33.027
1752570522.239317,456.859,-347.387,-33.027
1752570522.260365,457.071,-347.526,-33.027
1752570522.260365,457.071,-347.526,-33.027
1752570522.282702,457.296,-347.673,-33.027
1752570522.282702,457.296,-347.673,-33.027
1752570522.299599,457.467,-347.785,-33.027
1752570522.316157,457.634,-347.894,-33.027
1752570522.319697,457.670,-347.918,-33.027
1752570522.319697,457.670,-347.918,-33.027
1752570522.339924,457.874,-348.051,-33.027
1752570522.356095,458.037,-348.158,-33.027
1752570522.360196,458.079,-348.185,-33.027
1752570522.360196,458.079,-348.185,-33.027
1752570522.380388,458.283,-348.319,-33.027
1752570522.394895,458.430,-348.415,-33.025
1752570522.402955,458.511,-348.468,-33.014
1752570522.415229,458.635,-348.549,-33.002
1752570522.424055,458.725,-348.607,-33.002
1752570522.435729,458.843,-348.684,-33.002
1752570522.439651,458.882,-348.710,-33.002
1752570522.454817,459.036,-348.811,-32.990
1752570522.459479,459.083,-348.841,-32.990
1752570522.474775,459.237,-348.943,-32.990
1752570522.479529,459.285,-348.974,-32.990
1752570522.494656,459.438,-349.074,-32.990
1752570522.500612,459.498,-349.113,-32.990
1752570522.514844,459.642,-349.207,-32.990
1752570522.527415,459.769,-349.290,-32.984
1752570522.537435,459.870,-349.356,-32.981
1752570522.539964,459.896,-349.372,-32.981
1752570522.554723,460.044,-349.470,-32.981
1752570522.560514,460.103,-349.508,-32.981
1752570522.574674,460.246,-349.601,-32.981
1752570522.581003,460.310,-349.643,-32.981
1752570522.594634,460.447,-349.733,-32.981
1752570522.605613,460.558,-349.805,-32.971
1752570522.614750,460.650,-349.865,-32.971
1752570522.619329,460.696,-349.895,-32.971
1752570522.634568,460.850,-349.996,-32.971
1752570522.639263,460.897,-350.027,-32.971
1752570522.654624,461.052,-350.128,-32.971
1752570522.660145,461.108,-350.164,-32.971
1752570522.674944,461.257,-350.262,-32.971
1752570522.688224,461.391,-350.349,-32.963
1752570522.694928,461.459,-350.394,-32.963
1752570522.700410,461.515,-350.430,-32.963
1752570522.714566,461.658,-350.523,-32.963
1752570522.719847,461.711,-350.558,-32.963
1752570522.736455,461.878,-350.667,-32.963
1752570522.739786,461.912,-350.689,-32.963
1752570522.758492,462.101,-350.812,-32.959
1752570522.759671,462.113,-350.820,-32.954
1752570522.774424,462.261,-350.917,-32.954
1752570522.780393,462.322,-350.957,-32.954
1752570522.794647,462.465,-351.050,-32.954
1752570522.802140,462.541,-351.100,-32.954
1752570522.814739,462.668,-351.182,-32.954
1752570522.822888,462.750,-351.236,-32.954
1752570522.840113,462.924,-351.349,-32.950
1752570522.840113,462.924,-351.349,-32.950
1752570522.854981,463.074,-351.447,-32.950
1752570522.861708,463.142,-351.492,-32.950
1752570522.874573,463.271,-351.576,-32.950
1752570522.880323,463.329,-351.614,-32.950
1752570522.894690,463.474,-351.709,-32.950
1752570522.909262,463.621,-351.805,-32.947
1752570522.915373,463.683,-351.845,-32.947
1752570522.920759,463.737,-351.880,-32.947
1752570522.936436,463.896,-351.983,-32.947
1752570522.940973,463.941,-352.013,-32.947
1752570522.960307,464.136,-352.140,-32.947
1752570522.960307,464.136,-352.140,-32.947
1752570522.980522,464.340,-352.274,-32.947
1752570522.990168,464.438,-352.337,-32.945
1752570523.000438,464.542,-352.405,-32.945
1752570523.000623,464.543,-352.406,-32.945
1752570523.019596,464.734,-352.530,-32.945
1752570523.019596,464.734,-352.530,-32.945
1752570523.040322,464.944,-352.667,-32.945
1752570523.040322,464.944,-352.667,-32.945
1752570523.059992,465.143,-352.796,-32.945
1752570523.070588,465.249,-352.865,-32.945
1752570523.079857,465.343,-352.926,-32.945
1752570523.079857,465.343,-352.926,-32.945
1752570523.099921,465.545,-353.058,-32.945
1752570523.099921,465.545,-353.058,-32.945
1752570523.120677,465.754,-353.194,-32.945
1752570523.120677,465.754,-353.194,-32.945
1752570523.139645,465.946,-353.318,-32.932
1752570523.141991,465.969,-353.334,-32.932
1752570523.159872,466.150,-353.451,-32.932
1752570523.159872,466.150,-353.451,-32.932
1752570523.180036,466.354,-353.583,-32.932
1752570523.180036,466.354,-353.583,-32.932
1752570523.199567,466.551,-353.711,-32.932
1752570523.199567,466.551,-353.711,-32.932
1752570523.220576,466.763,-353.849,-32.900
1752570523.220576,466.763,-353.849,-32.900
1752570523.240911,466.969,-353.983,-32.900
1752570523.240911,466.969,-353.983,-32.900
1752570523.259917,467.161,-354.107,-32.900
1752570523.259917,467.161,-354.107,-32.900
1752570523.279484,467.359,-354.236,-32.900
1752570523.291768,467.483,-354.317,-32.893
1752570523.300082,467.567,-354.371,-32.857
1752570523.300082,467.567,-354.371,-32.857
1752570523.319676,467.765,-354.500,-32.857
1752570523.319676,467.765,-354.500,-32.857
1752570523.340133,467.973,-354.634,-32.857
1752570523.340133,467.973,-354.634,-32.857
1752570523.359785,468.171,-354.762,-32.857
1752570523.359785,468.171,-354.762,-32.857
1752570523.379944,468.375,-354.894,-32.831
1752570523.379944,468.375,-354.894,-32.831
1752570523.399589,468.574,-355.023,-32.831
1752570523.399589,468.574,-355.023,-32.831
1752570523.420288,468.783,-355.158,-32.831
1752570523.420288,468.783,-355.158,-32.831
1752570523.439802,468.981,-355.285,-32.831
1752570523.453266,469.117,-355.373,-32.807
1752570523.459585,469.181,-355.414,-32.804
1752570523.459585,469.181,-355.414,-32.804
1752570523.479616,469.384,-355.545,-32.804
1752570523.479616,469.384,-355.545,-32.804
1752570523.500003,469.591,-355.678,-32.804
1752570523.500003,469.591,-355.678,-32.804
1752570523.519615,469.790,-355.806,-32.804
1752570523.534008,469.936,-355.900,-32.760
1752570523.539603,469.992,-355.937,-32.760
1752570523.554138,470.140,-356.031,-32.760
1752570523.560604,470.205,-356.073,-32.760
1752570523.574480,470.346,-356.164,-32.760
1752570523.580073,470.402,-356.200,-32.760
1752570523.594201,470.545,-356.292,-32.760
1752570523.599572,470.600,-356.327,-32.760
1752570523.614206,470.748,-356.422,-32.710
1752570523.623543,470.843,-356.483,-32.710
1752570523.634424,470.953,-356.554,-32.710
1752570523.642838,471.038,-356.608,-32.710
1752570523.654572,471.157,-356.684,-32.710
1752570523.663333,471.246,-356.741,-32.710
1752570523.674939,471.363,-356.817,-32.710
1752570523.681372,471.429,-356.858,-32.650
1752570523.694720,471.564,-356.945,-32.650
1752570523.699412,471.611,-356.975,-32.650
1752570523.714251,471.762,-357.072,-32.650
