time_stamp,x_acc,y_acc,z_acc,x_acc_bias,y_acc_bias,z_acc_bias,pitch,roll,yaw,pitch_std,roll_std,yaw_std,x_gyro,y_gyro,z_gyro,x_gyro_bias,y_gyro_bias,z_gyro_bias,x_mag,y_mag,z_mag,sensor_time_counter,operation_mode,linear_acceleration_enabled,turn_switch_enabled
1752570523.512682,0.553466,-0.490100,-10.259391,0.000000,0.000000,0.000000,-0.583062,0.609390,78.436722,0.000000,0.000000,0.000000,-0.573959,0.636264,-0.886332,0.168277,0.045175,-0.153541,-5.962443,-0.205940,-4.998940,6108810,3,1,0
1752570523.522682,0.508381,-0.045170,-10.011572,0.000000,0.000000,0.000000,-0.581439,0.603518,78.430870,0.000000,0.000000,0.000000,-0.133684,-0.429364,-0.569785,0.168277,0.045175,-0.153541,-5.923216,-0.196133,-4.984230,6108820,3,1,0
1752570523.532682,-0.192469,0.228820,-9.763668,0.000000,0.000000,0.000000,-0.590917,0.602665,78.428085,0.000000,0.000000,0.000000,0.213904,-1.112172,-0.324157,0.168277,0.045175,-0.153541,-5.898700,-0.166713,-4.971972,6108830,3,1,0
1752570523.542682,-0.750358,0.037027,-9.723967,0.000000,0.000000,0.000000,-0.601296,0.603277,78.426216,0.000000,0.000000,0.000000,0.166874,-0.602775,-0.472904,0.168277,0.045175,-0.153541,-5.913410,-0.085808,-4.967068,6108840,3,1,0
1752570523.552682,-0.683590,-0.192404,-9.828716,0.000000,0.000000,0.000000,-0.602337,0.602703,78.420685,0.000000,0.000000,0.000000,0.060536,0.477453,-0.914947,0.168277,0.045175,-0.153541,-5.945282,-0.014710,-4.967068,6108850,3,1,0
1752570523.562682,-0.070984,-0.196127,-9.987206,0.000000,0.000000,0.000000,-0.593534,0.601206,78.412041,0.000000,0.000000,0.000000,-0.042541,1.160852,-1.044329,0.168277,0.045175,-0.153541,-5.972250,-0.004903,-4.962165,6108860,3,1,0
1752570523.572682,0.491307,-0.086814,-10.153938,0.000000,0.000000,0.000000,-0.582561,0.598823,78.403694,0.000000,0.000000,0.000000,-0.082234,0.852433,-0.935547,0.168277,0.045175,-0.153541,-5.977153,-0.031872,-4.952358,6108870,3,1,0
1752570523.582682,0.265141,-0.062979,-10.051007,0.000000,0.000000,0.000000,-0.578421,0.596934,78.396622,0.000000,0.000000,0.000000,0.064541,0.072404,-0.762704,0.168277,0.045175,-0.153541,-5.945282,-0.066195,-4.940100,6108880,3,1,0
1752570523.592682,-0.306038,-0.089652,-9.608780,0.000000,0.000000,0.000000,-0.580641,0.596710,78.391632,0.000000,0.000000,0.000000,0.169878,-0.232124,-0.578902,0.168277,0.045175,-0.153541,-5.857022,-0.080905,-4.925390,6108890,3,1,0
1752570523.602682,-0.597058,0.119439,-9.444791,0.000000,0.000000,0.000000,-0.581690,0.596526,78.387405,0.000000,0.000000,0.000000,0.084961,0.268123,-0.643006,0.168277,0.045175,-0.153541,-5.749149,-0.080905,-4.920486,6108900,3,1,0
1752570523.612682,-0.337184,0.360020,-9.812403,0.000000,0.000000,0.000000,-0.575319,0.595083,78.381386,0.000000,0.000000,0.000000,-0.023661,1.064078,-0.906221,0.168280,0.045172,-0.153541,-5.670695,-0.071098,-4.920486,6108910,3,1,0
1752570523.622682,0.099369,0.037276,-10.227454,0.000000,0.000000,0.000000,-0.562218,0.593128,78.372551,0.000000,0.000000,0.000000,0.056338,1.393305,-1.134208,0.168280,0.045172,-0.153541,-5.626566,-0.078453,-4.927842,6108920,3,1,0
1752570523.632682,0.181431,-0.384436,-10.037070,0.000000,0.000000,0.000000,-0.550035,0.593076,78.363083,0.000000,0.000000,0.000000,0.250006,1.019004,-0.986068,0.168280,0.045172,-0.153541,-5.611856,-0.076002,-4.942552,6108930,3,1,0
1752570523.642682,0.014493,-0.189105,-9.596008,0.000000,0.000000,0.000000,-0.542503,0.594402,78.356873,0.000000,0.000000,0.000000,0.252649,0.642545,-0.582021,0.168280,0.045172,-0.153541,-5.606952,-0.061292,-4.959713,6108940,3,1,0
1752570523.652682,-0.177548,0.348123,-9.585114,0.000000,0.000000,0.000000,-0.536723,0.594336,78.353500,0.000000,0.000000,0.000000,0.076312,0.747911,-0.553078,0.168280,0.045172,-0.153541,-5.633921,-0.049033,-4.971972,6108950,3,1,0
1752570523.662682,-0.239769,0.413637,-9.794007,0.000000,0.000000,0.000000,-0.527182,0.592963,78.348366,0.000000,0.000000,0.000000,0.003244,1.273999,-0.793397,0.168280,0.045172,-0.153541,-5.690309,-0.034323,-4.979326,6108960,3,1,0
1752570523.672682,-0.099865,0.106688,-9.842375,0.000000,0.000000,0.000000,-0.512171,0.591343,78.341400,0.000000,0.000000,0.000000,0.011659,1.767174,-0.869844,0.168280,0.045172,-0.153541,-5.727084,-0.049033,-4.984230,6108970,3,1,0
1752570523.682682,0.106102,0.072244,-9.771261,0.000000,0.000000,0.000000,-0.493420,0.590213,78.334854,0.000000,0.000000,0.000000,0.113936,1.928584,-0.802370,0.168280,0.045172,-0.153541,-5.727084,-0.068647,-4.989133,6108980,3,1,0
1752570523.692682,0.200142,0.075161,-9.518583,0.000000,0.000000,0.000000,-0.475888,0.590288,78.328255,0.000000,0.000000,0.000000,0.193042,1.558639,-0.892510,0.168280,0.045172,-0.153541,-5.680502,-0.083357,-4.991585,6108990,3,1,0
1752570523.702682,0.003130,-0.040776,-9.559262,0.000000,0.000000,0.000000,-0.462888,0.590413,78.320747,0.000000,0.000000,0.000000,0.085563,1.199029,-0.865939,0.168280,0.045172,-0.153541,-5.604501,-0.098067,-5.003843,6109000,3,1,0
1752570523.712682,-0.187841,-0.139742,-10.043468,0.000000,0.000000,0.000000,-0.451423,0.588095,78.314682,0.000000,0.000000,0.000000,-0.202592,1.290218,-0.698568,0.168285,0.045177,-0.153541,-5.530951,-0.117680,-5.018553,6109010,3,1,0
1752570523.722682,-0.231806,-0.126709,-9.976117,0.000000,0.000000,0.000000,-0.437777,0.583712,78.309547,0.000000,0.000000,0.000000,-0.126161,1.571814,-0.758215,0.168285,0.045177,-0.153541,-5.467207,-0.147100,-5.033263,6109020,3,1,0
1752570523.732682,-0.185075,0.126592,-9.215608,0.000000,0.000000,0.000000,-0.420914,0.582336,78.302551,0.000000,0.000000,0.000000,0.098203,1.864182,-0.950463,0.168285,0.045177,-0.153541,-5.415723,-0.164261,-5.050425,6109030,3,1,0
1752570523.742682,0.069314,0.318384,-8.992414,0.000000,0.000000,0.000000,-0.402140,0.581066,78.294769,0.000000,0.000000,0.000000,-0.115154,1.845366,-0.899636,0.168285,0.045177,-0.153541,-5.369141,-0.159358,-5.062683,6109040,3,1,0
1752570523.752682,0.168677,-0.182691,-9.415301,0.000000,0.000000,0.000000,-0.385453,0.576796,78.287964,0.000000,0.000000,0.000000,-0.331244,1.559744,-0.824846,0.168285,0.045177,-0.153541,-5.332366,-0.169165,-5.077394,6109050,3,1,0
1752570523.762682,0.136013,-0.570572,-9.419892,0.000000,0.000000,0.000000,-0.371509,0.572010,78.281448,0.000000,0.000000,0.000000,-0.259234,1.325718,-0.819538,0.168285,0.045177,-0.153541,-5.325011,-0.196133,-5.094555,6109060,3,1,0
1752570523.772682,0.167506,0.016083,-9.092108,0.000000,0.000000,0.000000,-0.359777,0.568342,78.274979,0.000000,0.000000,0.000000,-0.181619,1.087650,-0.783419,0.168285,0.045177,-0.153541,-5.349527,-0.232908,-5.111716,6109070,3,1,0
1752570523.782682,0.092131,0.504680,-9.040443,0.000000,0.000000,0.000000,-0.350387,0.564553,78.269142,0.000000,0.000000,0.000000,-0.280028,0.897889,-0.741276,0.168285,0.045177,-0.153541,-5.410819,-0.240263,-5.128878,6109080,3,1,0
1752570523.792682,-0.034776,-0.028659,-8.997047,0.000000,0.000000,0.000000,-0.342374,0.559613,78.262924,0.000000,0.000000,0.000000,-0.316405,0.797683,-0.844218,0.168285,0.045177,-0.153541,-5.486821,-0.201036,-5.153395,6109090,3,1,0
1752570523.802682,-0.069266,-0.229374,-9.152404,0.000000,0.000000,0.000000,-0.335123,0.555472,78.255692,0.000000,0.000000,0.000000,-0.171168,0.731181,-0.864927,0.168285,0.045177,-0.153541,-5.553016,-0.188778,-5.175460,6109100,3,1,0
1752570523.812682,0.070902,0.254885,-9.567967,0.000000,0.000000,0.000000,-0.328523,0.552968,78.249542,0.000000,0.000000,0.000000,0.025558,0.657824,-0.667374,0.168301,0.045180,-0.153542,-5.629017,-0.213295,-5.195073,6109110,3,1,0
1752570523.822682,0.166027,0.256090,-9.518772,0.000000,0.000000,0.000000,-0.323151,0.551685,78.244934,0.000000,0.000000,0.000000,0.297483,0.551828,-0.714847,0.168301,0.045180,-0.153542,-5.705019,-0.257425,-5.209783,6109120,3,1,0
1752570523.832682,0.072846,-0.276074,-9.248403,0.000000,0.000000,0.000000,-0.318548,0.553809,78.237854,0.000000,0.000000,0.000000,0.362272,0.440682,-0.985484,0.168301,0.045180,-0.153542,-5.754052,-0.291748,-5.217138,6109130,3,1,0
1752570523.842682,0.006206,-0.343277,-9.326387,0.000000,0.000000,0.000000,-0.315241,0.555050,78.229424,0.000000,0.000000,0.000000,0.210672,0.260480,-0.895937,0.168301,0.045180,-0.153542,-5.751600,-0.299103,-5.226944,6109140,3,1,0
1752570523.852682,0.004728,0.086669,-9.290830,0.000000,0.000000,0.000000,-0.314333,0.555022,78.223587,0.000000,0.000000,0.000000,0.142966,0.035088,-0.633062,0.168301,0.045180,-0.153542,-5.717277,-0.284393,-5.236751,6109150,3,1,0
1752570523.862682,-0.004892,0.248636,-9.138402,0.000000,0.000000,0.000000,-0.314671,0.554630,78.218719,0.000000,0.000000,0.000000,0.086770,0.001658,-0.746181,0.168301,0.045180,-0.153542,-5.690309,-0.279490,-5.246558,6109160,3,1,0
1752570523.872682,0.000754,-0.016812,-9.099653,0.000000,0.000000,0.000000,-0.315244,0.553196,78.211243,0.000000,0.000000,0.000000,-0.067994,-0.037286,-1.017673,0.168301,0.045180,-0.153542,-5.690309,-0.281941,-5.258816,6109170,3,1,0
1752570523.882682,0.076132,-0.244446,-9.288471,0.000000,0.000000,0.000000,-0.315985,0.549919,78.202621,0.000000,0.000000,0.000000,-0.239809,-0.041656,-0.891027,0.168301,0.045180,-0.153542,-5.712374,-0.296651,-5.271075,6109180,3,1,0
1752570523.892682,0.205288,-0.126725,-9.400956,0.000000,0.000000,0.000000,-0.317291,0.545445,78.196724,0.000000,0.000000,0.000000,-0.289942,-0.211286,-0.674555,0.168301,0.045180,-0.153542,-5.734438,-0.311361,-5.283333,6109190,3,1,0
1752570523.902682,0.192272,-0.030606,-9.346246,0.000000,0.000000,0.000000,-0.321520,0.541035,78.191063,0.000000,0.000000,0.000000,-0.270051,-0.559060,-0.811412,0.168301,0.045180,-0.153542,-5.766310,-0.335878,-5.288236,6109200,3,1,0
1752570523.912682,0.018650,-0.114806,-9.486248,0.000000,0.000000,0.000000,-0.328778,0.536532,78.183739,0.000000,0.000000,0.000000,-0.324381,-0.734533,-0.866139,0.168319,0.045172,-0.153542,-5.810440,-0.362846,-5.288236,6109210,3,1,0
1752570523.922682,-0.174434,0.075226,-9.740655,0.000000,0.000000,0.000000,-0.336006,0.529745,78.177505,0.000000,0.000000,0.000000,-0.369876,-0.654972,-0.658925,0.168319,0.045172,-0.153542,-5.847215,-0.399621,-5.283333,6109220,3,1,0
1752570523.932682,-0.126767,0.195910,-9.641129,0.000000,0.000000,0.000000,-0.341658,0.524976,78.172951,0.000000,0.000000,0.000000,-0.243850,-0.357417,-0.649593,0.168319,0.045172,-0.153542,-5.864377,-0.419234,-5.271075,6109230,3,1,0
1752570523.942682,0.046053,-0.087962,-9.247863,0.000000,0.000000,0.000000,-0.344378,0.520831,78.166786,0.000000,0.000000,0.000000,-0.346420,-0.177141,-0.875621,0.168319,0.045172,-0.153542,-5.847215,-0.406976,-5.261268,6109240,3,1,0
1752570523.952682,0.229594,-0.184333,-9.342914,0.000000,0.000000,0.000000,-0.346622,0.514349,78.159393,0.000000,0.000000,0.000000,-0.595441,-0.288572,-0.792096,0.168319,0.045172,-0.153542,-5.805537,-0.382459,-5.256365,6109250,3,1,0
1752570523.962682,0.351526,0.126952,-9.783986,0.000000,0.000000,0.000000,-0.352076,0.506705,78.154373,0.000000,0.000000,0.000000,-0.474662,-0.785479,-0.565079,0.168319,0.045172,-0.153542,-5.771214,-0.362846,-5.249010,6109260,3,1,0
1752570523.972682,-0.006225,0.231523,-9.944167,0.000000,0.000000,0.000000,-0.363028,0.502024,78.150093,0.000000,0.000000,0.000000,-0.186995,-1.231328,-0.633602,0.168319,0.045172,-0.153542,-5.754052,-0.348136,-5.246558,6109270,3,1,0
1752570523.982682,-0.438449,-0.148591,-10.007233,0.000000,0.000000,0.000000,-0.375869,0.498348,78.144600,0.000000,0.000000,0.000000,-0.337501,-1.063377,-0.720962,0.168319,0.045172,-0.153542,-5.778569,-0.318716,-5.244106,6109280,3,1,0
1752570523.992682,-0.474298,-0.465620,-10.056522,0.000000,0.000000,0.000000,-0.383634,0.491708,78.138863,0.000000,0.000000,0.000000,-0.638204,-0.364418,-0.700846,0.168319,0.045172,-0.153542,-5.847215,-0.269683,-5.236751,6109290,3,1,0
1752570524.002682,-0.080550,-0.084412,-10.075043,0.000000,0.000000,0.000000,-0.384455,0.482617,78.133476,0.000000,0.000000,0.000000,-0.793588,0.184864,-0.715739,0.168319,0.045172,-0.153542,-5.937926,-0.254973,-5.229396,6109300,3,1,0
1752570524.012682,0.348196,0.389396,-10.010920,0.000000,0.000000,0.000000,-0.382213,0.473031,78.127396,0.000000,0.000000,0.000000,-0.780954,0.161999,-0.810347,0.168330,0.045155,-0.153542,-6.062962,-0.279490,-5.212234,6109310,3,1,0
1752570524.022682,0.211092,0.092979,-9.903090,0.000000,0.000000,0.000000,-0.382450,0.462950,78.120575,0.000000,0.000000,0.000000,-0.674751,-0.354732,-0.761754,0.168330,0.045155,-0.153542,-6.153673,-0.321168,-5.192621,6109320,3,1,0
1752570524.032682,-0.223288,-0.288880,-9.865374,0.000000,0.000000,0.000000,-0.388696,0.455453,78.115776,0.000000,0.000000,0.000000,-0.518586,-0.689081,-0.498168,0.168330,0.045155,-0.153542,-6.180641,-0.348136,-5.173007,6109330,3,1,0
1752570524.042682,-0.344382,-0.118581,-9.830359,0.000000,0.000000,0.000000,-0.395566,0.449044,78.112854,0.000000,0.000000,0.000000,-0.426635,-0.466498,-0.497986,0.168330,0.045155,-0.153542,-6.124253,-0.350588,-5.153395,6109340,3,1,0
1752570524.052682,-0.209111,0.221950,-9.716875,0.000000,0.000000,0.000000,-0.398127,0.443703,78.107895,0.000000,0.000000,0.000000,-0.335816,0.034246,-0.788459,0.168330,0.045155,-0.153542,-6.013928,-0.340781,-5.138685,6109350,3,1,0
1752570524.062682,0.197830,0.147564,-9.865570,0.000000,0.000000,0.000000,-0.396359,0.438550,78.100990,0.000000,0.000000,0.000000,-0.368101,0.275592,-0.846923,0.168330,0.045155,-0.153542,-5.891346,-0.340781,-5.131330,6109360,3,1,0
1752570524.072682,0.387340,-0.145720,-10.165094,0.000000,0.000000,0.000000,-0.395155,0.433762,78.094063,0.000000,0.000000,0.000000,-0.167848,-0.098404,-0.829598,0.168330,0.045155,-0.153542,-5.783472,-0.350588,-5.126427,6109370,3,1,0
1752570524.082682,0.122839,-0.069968,-10.064046,0.000000,0.000000,0.000000,-0.399309,0.432653,78.087967,0.000000,0.000000,0.000000,0.268937,-0.588322,-0.662559,0.168330,0.045155,-0.153542,-5.695212,-0.365298,-5.116620,6109380,3,1,0
1752570524.092682,-0.239485,0.113799,-9.545563,0.000000,0.000000,0.000000,-0.407054,0.434954,78.083359,0.000000,0.000000,0.000000,0.417702,-0.763411,-0.648511,0.168330,0.045155,-0.153542,-5.609404,-0.377556,-5.104362,6109390,3,1,0
1752570524.102682,-0.450663,0.014779,-9.327466,0.000000,0.000000,0.000000,-0.413823,0.436972,78.077278,0.000000,0.000000,0.000000,0.266260,-0.384336,-0.851924,0.168330,0.045155,-0.153542,-5.533402,-0.389814,-5.097006,6109400,3,1,0
1752570524.112682,-0.259535,0.021060,-9.717742,0.000000,0.000000,0.000000,-0.415045,0.437078,78.069733,0.000000,0.000000,0.000000,0.158453,0.159537,-0.954449,0.168337,0.045142,-0.153542,-5.496628,-0.399621,-5.089652,6109410,3,1,0
1752570524.122682,0.044030,0.032072,-10.121892,0.000000,0.000000,0.000000,-0.412403,0.437259,78.061111,0.000000,0.000000,0.000000,0.404281,0.096880,-1.043232,0.168337,0.045142,-0.153542,-5.513789,-0.409428,-5.087200,6109420,3,1,0
1752570524.132682,-0.006495,-0.113308,-10.027820,0.000000,0.000000,0.000000,-0.414401,0.441447,78.052414,0.000000,0.000000,0.000000,0.681962,-0.444881,-0.922309,0.168337,0.045142,-0.153542,-5.582436,-0.389814,-5.089652,6109430,3,1,0
1752570524.142682,-0.237291,-0.252849,-9.796096,0.000000,0.000000,0.000000,-0.421642,0.446318,78.045959,0.000000,0.000000,0.000000,0.488690,-0.832093,-0.707103,0.168337,0.045142,-0.153542,-5.687857,-0.326071,-5.094555,6109440,3,1,0
1752570524.152682,-0.479164,-0.207187,-9.880530,0.000000,0.000000,0.000000,-0.430521,0.447173,78.040642,0.000000,0.000000,0.000000,0.028971,-0.687789,-0.680163,0.168337,0.045142,-0.153542,-5.788375,-0.291748,-5.097006,6109450,3,1,0
1752570524.162682,-0.327982,0.227536,-10.005508,0.000000,0.000000,0.000000,-0.434729,0.444630,78.035278,0.000000,0.000000,0.000000,-0.083336,-0.031227,-0.710304,0.168337,0.045142,-0.153542,-5.874183,-0.306458,-5.094555,6109460,3,1,0
1752570524.172682,0.177979,0.545738,-9.946806,0.000000,0.000000,0.000000,-0.432688,0.442974,78.028938,0.000000,0.000000,0.000000,0.074369,0.366677,-0.910960,0.168337,0.045142,-0.153542,-5.930572,-0.335878,-5.087200,6109470,3,1,0
1752570524.182682,0.397207,0.272819,-10.172410,0.000000,0.000000,0.000000,-0.429909,0.442479,78.020554,0.000000,0.000000,0.000000,0.141852,0.154702,-0.971522,0.168337,0.045142,-0.153542,-5.935475,-0.362846,-5.079845,6109480,3,1,0
1752570524.192682,0.301762,-0.395938,-10.258205,0.000000,0.000000,0.000000,-0.430849,0.442920,78.013550,0.000000,0.000000,0.000000,0.308408,-0.283947,-0.729261,0.168337,0.045142,-0.153542,-5.881538,-0.375104,-5.072490,6109490,3,1,0
1752570524.202682,-0.089579,-0.591549,-9.586881,0.000000,0.000000,0.000000,-0.436096,0.445331,78.008240,0.000000,0.000000,0.000000,0.458827,-0.577974,-0.682960,0.168337,0.045142,-0.153542,-5.793278,-0.384911,-5.067586,6109500,3,1,0
1752570524.212682,-0.270937,0.113701,-9.133860,0.000000,0.000000,0.000000,-0.441936,0.447934,78.003052,0.000000,0.000000,0.000000,0.288099,-0.413587,-0.635576,0.168346,0.045138,-0.153542,-5.709922,-0.402073,-5.065135,6109510,3,1,0
1752570524.222682,0.054827,0.628272,-9.571948,0.000000,0.000000,0.000000,-0.444560,0.446640,77.997910,0.000000,0.000000,0.000000,-0.021574,-0.084448,-0.820021,0.168346,0.045138,-0.153542,-5.651083,-0.431493,-5.065135,6109520,3,1,0
1752570524.232682,0.174986,-0.002752,-10.027544,0.000000,0.000000,0.000000,-0.445014,0.444034,77.989159,0.000000,0.000000,0.000000,-0.137992,-0.024088,-1.150299,0.168346,0.045138,-0.153542,-5.609404,-0.463364,-5.062683,6109530,3,1,0
1752570524.242682,0.268203,-0.642497,-9.973146,0.000000,0.000000,0.000000,-0.446480,0.440961,77.979599,0.000000,0.000000,0.000000,-0.100036,-0.240994,-0.950094,0.168346,0.045138,-0.153542,-5.584888,-0.497687,-5.057780,6109540,3,1,0
1752570524.252682,0.167688,-0.085428,-9.592155,0.000000,0.000000,0.000000,-0.451281,0.439256,77.973282,0.000000,0.000000,0.000000,0.054651,-0.683339,-0.670631,0.168346,0.045138,-0.153542,-5.609404,-0.509946,-5.055328,6109550,3,1,0
1752570524.262682,-0.130670,0.468981,-9.525114,0.000000,0.000000,0.000000,-0.460116,0.437738,77.968437,0.000000,0.000000,0.000000,-0.133742,-0.813311,-0.659219,0.168346,0.045138,-0.153542,-5.705019,-0.487881,-5.050425,6109560,3,1,0
1752570524.272682,-0.196006,0.185047,-10.045338,0.000000,0.000000,0.000000,-0.466793,0.433208,77.962303,0.000000,0.000000,0.000000,-0.311715,-0.356809,-0.927121,0.168346,0.045138,-0.153542,-5.847215,-0.463364,-5.043070,6109570,3,1,0
1752570524.282682,-0.121208,-0.052568,-10.120887,0.000000,0.000000,0.000000,-0.467837,0.430028,77.953110,0.000000,0.000000,0.000000,0.066890,0.171058,-1.092995,0.168346,0.045138,-0.153542,-5.994315,-0.441299,-5.028360,6109580,3,1,0
1752570524.292682,0.294607,0.296490,-9.767386,0.000000,0.000000,0.000000,-0.465229,0.430797,77.944870,0.000000,0.000000,0.000000,0.330421,0.288450,-0.823218,0.168346,0.045138,-0.153542,-6.097285,-0.438848,-5.011198,6109590,3,1,0
1752570524.302682,0.475792,0.300629,-9.772368,0.000000,0.000000,0.000000,-0.464275,0.432997,77.939102,0.000000,0.000000,0.000000,0.453968,-0.091828,-0.738186,0.168346,0.045138,-0.153542,-6.146318,-0.448654,-4.994037,6109600,3,1,0
1752570524.312682,0.084931,0.076046,-10.101848,0.000000,0.000000,0.000000,-0.467640,0.436960,77.932747,0.000000,0.000000,0.000000,0.664673,-0.421678,-0.784954,0.168358,0.045134,-0.153542,-6.153673,-0.460913,-4.979326,6109610,3,1,0
1752570524.322682,-0.174366,0.219429,-10.327488,0.000000,0.000000,0.000000,-0.472432,0.441974,77.927353,0.000000,0.000000,0.000000,0.887565,-0.369755,-0.556586,0.168358,0.045134,-0.153542,-6.136511,-0.478074,-4.967068,6109620,3,1,0
1752570524.332682,-0.216832,0.446254,-10.262877,0.000000,0.000000,0.000000,-0.474444,0.450613,77.924095,0.000000,0.000000,0.000000,1.128390,0.144803,-0.528970,0.168358,0.045134,-0.153542,-6.099736,-0.492784,-4.952358,6109630,3,1,0
1752570524.342682,-0.116351,0.194762,-9.871756,0.000000,0.000000,0.000000,-0.469971,0.460320,77.918846,0.000000,0.000000,0.000000,1.031242,0.798286,-0.846819,0.168358,0.045134,-0.153542,-6.033541,-0.500139,-4.935197,6109640,3,1,0
1752570524.352682,0.103577,-0.148551,-9.789639,0.000000,0.000000,0.000000,-0.460527,0.467250,77.910942,0.000000,0.000000,0.000000,0.674932,0.970391,-0.940170,0.168358,0.045134,-0.153542,-5.955088,-0.507494,-4.915584,6109650,3,1,0
1752570524.362682,0.196986,-0.010443,-10.019711,0.000000,0.000000,0.000000,-0.453294,0.471008,77.904526,0.000000,0.000000,0.000000,0.469956,0.454588,-0.599970,0.168358,0.045134,-0.153542,-5.886442,-0.522204,-4.895970,6109660,3,1,0
1752570524.372682,0.111075,0.410191,-9.913486,0.000000,0.000000,0.000000,-0.452276,0.474088,77.901749,0.000000,0.000000,0.000000,0.523901,-0.095996,-0.371476,0.168358,0.045134,-0.153542,-5.837409,-0.534462,-4.873905,6109670,3,1,0
1752570524.382682,-0.083680,0.412795,-9.748242,0.000000,0.000000,0.000000,-0.454766,0.478068,77.898933,0.000000,0.000000,0.000000,0.563780,-0.156948,-0.561248,0.168358,0.045134,-0.153542,-5.805537,-0.541817,-4.851840,6109680,3,1,0
1752570524.392682,-0.197147,-0.031190,-9.906267,0.000000,0.000000,0.000000,-0.454668,0.481635,77.893654,0.000000,0.000000,0.000000,0.435948,0.365493,-0.750822,0.168358,0.045134,-0.153542,-5.778569,-0.539366,-4.829775,6109690,3,1,0
1752570524.402682,0.094421,-0.248634,-9.848643,0.000000,0.000000,0.000000,-0.448337,0.483220,77.887505,0.000000,0.000000,0.000000,0.226422,0.854332,-0.771500,0.168358,0.045134,-0.153542,-5.776117,-0.514849,-4.810162,6109700,3,1,0
1752570524.412682,0.451890,0.035027,-9.750126,0.000000,0.000000,0.000000,-0.440182,0.483601,77.881691,0.000000,0.000000,0.000000,0.242134,0.702360,-0.692819,0.168381,0.045121,-0.153542,-5.832505,-0.473171,-4.793000,6109710,3,1,0
1752570524.422682,0.389670,0.277808,-9.915573,0.000000,0.000000,0.000000,-0.435540,0.483092,77.876808,0.000000,0.000000,0.000000,0.403587,0.161732,-0.619476,0.168381,0.045121,-0.153542,-5.920765,-0.470719,-4.773387,6109720,3,1,0
1752570524.432682,-0.000816,0.130793,-9.760833,0.000000,0.000000,0.000000,-0.436474,0.486970,77.872238,0.000000,0.000000,0.000000,0.708121,-0.091490,-0.603136,0.168381,0.045121,-0.153542,-6.031090,-0.480526,-4.746418,6109730,3,1,0
1752570524.442682,-0.204868,0.017641,-9.508806,0.000000,0.000000,0.000000,-0.436113,0.493161,77.867897,0.000000,0.000000,0.000000,0.757473,0.370550,-0.567825,0.168381,0.045121,-0.153542,-6.119350,-0.500139,-4.714547,6109740,3,1,0
1752570524.452682,0.039512,0.006941,-9.627988,0.000000,0.000000,0.000000,-0.430051,0.498118,77.863754,0.000000,0.000000,0.000000,0.535182,0.803873,-0.631571,0.168381,0.045121,-0.153542,-6.156125,-0.527107,-4.685127,6109750,3,1,0
1752570524.462682,0.293459,-0.139152,-9.786484,0.000000,0.000000,0.000000,-0.422281,0.500779,77.858139,0.000000,0.000000,0.000000,0.382552,0.743756,-0.765343,0.168381,0.045121,-0.153542,-6.143867,-0.544269,-4.660611,6109760,3,1,0
1752570524.472682,0.446294,-0.118811,-9.810886,0.000000,0.000000,0.000000,-0.416343,0.503127,77.852654,0.000000,0.000000,0.000000,0.490792,0.491093,-0.596609,0.168381,0.045121,-0.153542,-6.094833,-0.546721,-4.640997,6109770,3,1,0
1752570524.482682,0.362181,0.158912,-9.500109,0.000000,0.000000,0.000000,-0.413602,0.507979,77.849022,0.000000,0.000000,0.000000,0.814009,0.153309,-0.495938,0.168381,0.045121,-0.153542,-6.016380,-0.534462,-4.623836,6109780,3,1,0
1752570524.492682,0.103932,0.399653,-9.247059,0.000000,0.000000,0.000000,-0.413454,0.515415,77.845528,0.000000,0.000000,0.000000,0.937078,0.027508,-0.527854,0.168381,0.045121,-0.153542,-5.913410,-0.507494,-4.611578,6109790,3,1,0
1752570524.502682,0.028304,0.177033,-9.486616,0.000000,0.000000,0.000000,-0.413374,0.523151,77.841316,0.000000,0.000000,0.000000,0.929065,0.123334,-0.651436,0.168381,0.045121,-0.153542,-5.810440,-0.478074,-4.601770,6109800,3,1,0
1752570524.512682,0.105255,-0.393456,-9.819156,0.000000,0.000000,0.000000,-0.411583,0.530486,77.835526,0.000000,0.000000,0.000000,0.840463,0.294946,-0.775646,0.168413,0.045101,-0.153542,-5.754052,-0.431493,-4.591964,6109810,3,1,0
1752570524.522682,0.341414,-0.459862,-9.944139,0.000000,0.000000,0.000000,-0.407516,0.533892,77.829659,0.000000,0.000000,0.000000,0.733115,0.361622,-0.645995,0.168413,0.045101,-0.153542,-5.773665,-0.375104,-4.582157,6109820,3,1,0
1752570524.532682,0.569820,0.284550,-9.879525,0.000000,0.000000,0.000000,-0.404975,0.539812,77.825569,0.000000,0.000000,0.000000,0.843548,0.143003,-0.569069,0.168413,0.045101,-0.153542,-5.839860,-0.326071,-4.569899,6109830,3,1,0
1752570524.542682,0.430957,0.478808,-9.535124,0.000000,0.000000,0.000000,-0.405913,0.547682,77.820755,0.000000,0.000000,0.000000,1.008803,-0.233423,-0.682469,0.168413,0.045101,-0.153542,-5.898700,-0.272135,-4.560092,6109840,3,1,0
1752570524.552682,0.073046,-0.226063,-9.400975,0.000000,0.000000,0.000000,-0.409661,0.555603,77.815422,0.000000,0.000000,0.000000,0.809136,-0.342966,-0.650929,0.168413,0.045101,-0.153542,-5.918314,-0.269683,-4.550285,6109850,3,1,0
