time_stamp,data_value
1752570373.189955,0.062952
1752570373.210169,0.062952
1752570373.230260,0.062952
1752570373.250032,0.062952
1752570373.271121,0.062952
1752570373.290463,0.062952
1752570373.309995,0.062952
1752570373.330265,0.062952
1752570373.350061,0.062952
1752570373.370511,0.062952
1752570373.371347,0.062952
1752570373.390585,0.062952
1752570373.390764,0.062952
1752570373.410042,0.062952
1752570373.430360,0.062952
1752570373.450214,0.062952
1752570373.469929,0.062952
1752570373.469995,0.062952
1752570373.490778,0.062952
1752570373.513339,0.062952
1752570373.531054,0.062952
1752570373.550205,0.062952
1752570373.551112,0.062952
1752570373.569922,0.031476
1752570373.569952,0.031476
1752570373.590003,0.031476
1752570373.613280,0.031476
1752570373.630348,0.031476
1752570373.650572,0.031476
1752570373.670092,0.031476
1752570373.690382,0.031476
1752570373.709993,0.031476
1752570373.733671,0.031476
1752570373.736248,0.031476
1752570373.750659,0.031476
1752570373.752301,0.031476
1752570373.772894,0.031476
1752570373.779164,0.031476
1752570373.791270,0.031476
1752570373.810769,0.031476
1752570373.811149,0.031476
1752570373.831258,0.031476
1752570373.851182,0.031476
1752570373.871942,0.031476
1752570373.891072,0.031476
1752570373.911406,0.031476
1752570373.931370,0.031476
1752570373.950535,0.031476
1752570373.971211,0.031476
1752570373.971344,0.031476
1752570373.990352,0.031476
1752570374.010609,0.031476
1752570374.010981,0.031476
1752570374.032000,0.031476
1752570374.051335,0.031476
1752570374.070128,0.031476
1752570374.089780,0.031476
1752570374.110140,0.031476
1752570374.130691,0.031476
1752570374.150138,0.031476
1752570374.169800,0.031476
1752570374.170436,0.031476
1752570374.190610,0.031476
1752570374.210129,0.031476
1752570374.230495,0.031476
1752570374.250282,0.031476
1752570374.270005,0.031476
1752570374.270213,0.031476
1752570374.291101,0.031476
1752570374.291603,0.031476
1752570374.311350,0.031476
1752570374.312565,0.031476
1752570374.330359,0.031476
1752570374.350030,0.031476
1752570374.370253,0.031476
1752570374.390804,0.031476
1752570374.410367,0.031476
1752570374.430303,0.031476
1752570374.431237,0.031476
1752570374.450318,0.031476
1752570374.470036,0.031476
1752570374.490319,0.031476
1752570374.510080,0.031476
1752570374.530563,0.031476
1752570374.531882,0.031476
1752570374.550560,0.031476
1752570374.550847,0.031476
1752570374.571470,0.031476
1752570374.590362,0.031476
1752570374.610101,0.031476
1752570374.610282,0.031476
1752570374.630288,0.031476
1752570374.651721,0.031476
1752570374.652915,0.031476
1752570374.671811,0.031476
1752570374.690528,0.031476
1752570374.690931,0.031476
1752570374.711259,0.031476
1752570374.730122,0.031476
1752570374.750243,0.031476
1752570374.770238,0.031476
1752570374.770669,0.031476
1752570374.790370,0.031476
1752570374.813110,0.031476
1752570374.813559,0.031476
1752570374.832804,0.031476
1752570374.850283,0.031476
1752570374.870360,0.031476
1752570374.890406,0.031476
1752570374.909840,0.031476
1752570374.930626,0.031476
1752570374.951673,0.031476
1752570374.970172,0.031476
1752570374.990240,0.031476
1752570375.009835,0.031476
1752570375.030457,0.031476
1752570375.054000,0.031476
1752570375.056122,0.031476
1752570375.070807,0.031476
1752570375.071408,0.031476
1752570375.092231,0.031476
1752570375.111002,0.031476
